state_index,score_diff,time_step,time_phase,time_phase_name,health_my,health_my_name,health_opp,health_opp_name,recovery_lock,recovery_name,counter_ready,counter_ready_name,greedy_action_id,greedy_expected_reward,static_action_id,static_action_prob,rule_action_id,rule_expected_reward,mdp_action_id,mdp_value,mdp_immediate_reward,top1_action_id,top1_q,top2_action_id,top2_q,top3_action_id,top3_q,q_gap_12,q_gap_23,greedy_action_name,greedy_action_type,greedy_macro_group,static_action_name,static_action_type,static_macro_group,rule_action_name,rule_action_type,rule_macro_group,mdp_action_name,mdp_action_type,mdp_macro_group
5069,2,1,early,前期,2,High,1,Mid,0,Normal,1,CounterReady,A02,0.0469764446121716,A04,1.0,D15,-0.021538315687910314,A02,4.215467985020222,0.0469764446121716,A02,4.215467985020222,A01,4.213785475626749,A04,4.213460939725254,0.0016825093934729196,0.00032453590149561506,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5070,2,1,early,前期,2,High,1,Mid,1,Recover,0,Normal,D15,-0.02785344890394867,D19,0.0,D16,-0.07678705873371483,D15,4.258458753921144,-0.02785344890394867,D15,4.258458753921144,D16,4.186239879283793,D18,4.1790204556723705,0.07221887463735133,0.007219423611422471,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5071,2,1,early,前期,2,High,1,Mid,1,Recover,1,CounterReady,D15,-0.021538315687910314,D19,0.0,D16,-0.07332800635146042,D15,4.264773887137183,-0.021538315687910314,D15,4.264773887137183,D16,4.189698931666047,D18,4.1790204556723705,0.07507495547113585,0.010678475993676884,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5072,2,1,early,前期,2,High,2,High,0,Normal,0,Normal,A02,0.053433083836277276,A04,1.0,D15,-0.032288759397575154,A02,4.2105509801041325,0.053433083836277276,A02,4.2105509801041325,A03,4.208524987536487,A10,4.208370915591218,0.0020259925676455737,0.000154071945268619,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5073,2,1,early,前期,2,High,2,High,0,Normal,1,CounterReady,A02,0.0469764446121716,A04,1.0,D15,-0.02611433694657718,A02,4.20414836951445,0.0469764446121716,A02,4.20414836951445,A01,4.2024714117624935,A04,4.202068196500914,0.0016769577519566425,0.00040321526157960363,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5074,2,1,early,前期,2,High,2,High,1,Recover,0,Normal,D15,-0.032288759397575154,D19,0.0,D16,-0.08201874232709232,D15,4.243463315379633,-0.032288759397575154,D15,4.243463315379633,D16,4.170503515283567,D18,4.166090268525259,0.07295980009606584,0.004413246758307565,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5075,2,1,early,前期,2,High,2,High,1,Recover,1,CounterReady,D15,-0.02611433694657718,D19,0.0,D16,-0.0785126091822998,D15,4.249637737830631,-0.02611433694657718,D15,4.249637737830631,D16,4.174009648428359,D18,4.166090268525259,0.07562808940227228,0.007919379903099433,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5076,2,2,early,前期,0,Low,0,Low,0,Normal,0,Normal,A02,0.0538039899236329,A04,1.0,D05,-0.06513168344337411,A02,5.04695928642383,0.0538039899236329,A02,5.04695928642383,A03,5.044656188044116,A10,5.044106157779777,0.002303098379713653,0.0005500302643390853,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
5077,2,2,early,前期,0,Low,0,Low,0,Normal,1,CounterReady,A02,0.04731863832290556,A04,1.0,D05,-0.06513168344337411,A02,5.040544381967836,0.04731863832290556,A02,5.040544381967836,A01,5.03900724653461,A03,5.038028906961025,0.0015371354332254228,0.000978339573585174,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
5078,2,2,early,前期,0,Low,0,Low,1,Recover,0,Normal,D15,0.0499765626258781,D19,0.0,D16,0.015193081740643585,D15,5.028657433663429,0.0499765626258781,D15,5.028657433663429,D16,4.993235834242878,D14,4.963971266369236,0.0354215994205509,0.029264567873641845,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5079,2,2,early,前期,0,Low,0,Low,1,Recover,1,CounterReady,D15,0.0499765626258781,D19,0.0,D16,0.015193081740643585,D15,5.028657433663429,0.0499765626258781,D15,5.028657433663429,D16,4.993235834242878,D14,4.963971266369236,0.0354215994205509,0.029264567873641845,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5080,2,2,early,前期,0,Low,1,Mid,0,Normal,0,Normal,A02,0.05407201198450689,A04,1.0,D05,-0.1490456413892158,A02,5.161764178629645,0.05407201198450689,A02,5.161764178629645,D15,5.160672699338936,A03,5.159451553585649,0.0010914792907090742,0.0012211457532869119,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
5081,2,2,early,前期,0,Low,1,Mid,0,Normal,1,CounterReady,A02,0.04759202082499703,A04,1.0,D05,-0.14900698161630652,A02,5.15535229664087,0.04759202082499703,A02,5.15535229664087,A01,5.153765358754326,A03,5.152827127407116,0.0015869378865440709,0.000938231347209495,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
5082,2,2,early,前期,0,Low,1,Mid,1,Recover,0,Normal,D15,0.051796363148257425,D19,0.0,D16,-0.0225307223294174,D15,5.160672699338936,0.051796363148257425,D15,5.160672699338936,D16,5.078307286623702,D14,5.054670977709146,0.08236541271523379,0.023636308914555926,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5083,2,2,early,前期,0,Low,1,Mid,1,Recover,1,CounterReady,D15,0.05811149636429578,D19,0.0,D16,-0.01907166994716296,D15,5.166987832554974,0.05811149636429578,D15,5.166987832554974,D16,5.081766339005957,D14,5.054670977709146,0.08522149354901742,0.02709536129681034,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5084,2,2,early,前期,0,Low,2,High,0,Normal,0,Normal,A02,0.05407201198450689,A04,1.0,D05,-0.15621086358160044,A02,5.131698780531465,0.05407201198450689,A02,5.131698780531465,A03,5.129399345594243,A10,5.128834954213241,0.002299434937222067,0.0005643913810020607,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
5085,2,2,early,前期,0,Low,2,High,0,Normal,1,CounterReady,A02,0.04759202082499703,A04,1.0,D05,-0.15617312907731565,A02,5.125288349016014,0.04759202082499703,A02,5.125288349016014,A01,5.123638130593199,A03,5.122776628373992,0.0016502184228146533,0.0008615022192071109,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
5086,2,2,early,前期,0,Low,2,High,1,Recover,0,Normal,D15,0.04858673456518,D19,0.0,D16,-0.02727112540672688,D15,5.126399364688543,0.04858673456518,D15,5.126399364688543,D16,5.042938771519988,D14,5.022884545440706,0.08346059316855481,0.020054226079281534,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5087,2,2,early,前期,0,Low,2,High,1,Recover,1,CounterReady,D15,0.05476115701617799,D19,0.0,D16,-0.023764992261934362,D15,5.132573787139541,0.05476115701617799,D15,5.132573787139541,D16,5.04644490466478,D14,5.022884545440706,0.08612888247476125,0.0235603592240734,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5088,2,2,early,前期,1,Mid,0,Low,0,Normal,0,Normal,A02,0.052960119677149795,A04,1.0,D15,-0.0319762269922318,A02,4.705041070813725,0.052960119677149795,A02,4.705041070813725,A03,4.702978467176938,A10,4.702731580625998,0.0020626036367872302,0.00024688655093996204,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5089,2,2,early,前期,1,Mid,0,Low,0,Normal,1,CounterReady,A02,0.04650145600259866,A04,1.0,D15,-0.0319762269922318,A02,4.6986439301240175,0.04650145600259866,A02,4.6986439301240175,A01,4.697050609845442,A03,4.696389481783705,0.0015933202785758382,0.0006611280617363491,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5090,2,2,early,前期,1,Mid,0,Low,1,Recover,0,Normal,D15,-0.0319762269922318,D19,0.0,D16,-0.049960173705173194,D15,4.701815547029748,-0.0319762269922318,D15,4.701815547029748,D16,4.663163883235608,D14,4.654003467170981,0.038651663794139424,0.009160416064626808,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5091,2,2,early,前期,1,Mid,0,Low,1,Recover,1,CounterReady,D15,-0.0319762269922318,D19,0.0,D16,-0.049960173705173194,D15,4.701815547029748,-0.0319762269922318,D15,4.701815547029748,D16,4.663163883235608,D14,4.654003467170981,0.038651663794139424,0.009160416064626808,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5092,2,2,early,前期,1,Mid,1,Mid,0,Normal,0,Normal,A02,0.05322814173802378,A04,1.0,D15,-0.039584827225106096,A02,4.734134806913005,0.05322814173802378,A02,4.734134806913005,A03,4.732242071996821,A10,4.732234474195234,0.0018927349161836915,7.597801586989306e-06,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5093,2,2,early,前期,1,Mid,1,Mid,0,Normal,1,CounterReady,A02,0.04677483850469013,A04,1.0,D15,-0.03326969400906774,A02,4.727746138834555,0.04677483850469013,A02,4.727746138834555,A01,4.72595652351558,A10,4.72573340096155,0.0017896153189749242,0.0002231225540301196,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5094,2,2,early,前期,1,Mid,1,Mid,1,Recover,0,Normal,D15,-0.039584827225106096,D19,0.0,D16,-0.09311773231460932,D15,4.784549677010813,-0.039584827225106096,D15,4.784549677010813,D18,4.712352216107027,D16,4.70088868835922,0.07219746090378631,0.011463527747806346,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5095,2,2,early,前期,1,Mid,1,Mid,1,Recover,1,CounterReady,D15,-0.03326969400906774,D19,0.0,D16,-0.0896586799323549,D15,4.790864810226851,-0.03326969400906774,D15,4.790864810226851,D18,4.712352216107027,D16,4.704347740741475,0.07851259411982436,0.008004475365551933,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5096,2,2,early,前期,1,Mid,2,High,0,Normal,0,Normal,A02,0.05322814173802378,A04,1.0,D15,-0.04439035219213815,A02,4.71755653485707,0.05322814173802378,A02,4.71755653485707,A03,4.715639217305882,A10,4.715584935040887,0.001917317551187736,5.4282264994931495e-05,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5097,2,2,early,前期,1,Mid,2,High,0,Normal,1,CounterReady,A02,0.04677483850469013,A04,1.0,D15,-0.03821592974114017,A02,4.711168132012821,0.04677483850469013,A02,4.711168132012821,A01,4.709367903934498,A10,4.70908408164707,0.0018002280783226965,0.00028382228742795945,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5098,2,2,early,前期,1,Mid,2,High,1,Recover,0,Normal,D15,-0.04439035219213815,D19,0.0,D16,-0.09886135591293518,D15,4.761487546379881,-0.04439035219213815,D15,4.761487546379881,D18,4.690633509967172,D14,4.678797507401107,0.07085403641270904,0.01183600256606443,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5099,2,2,early,前期,1,Mid,2,High,1,Recover,1,CounterReady,D15,-0.03821592974114017,D19,0.0,D16,-0.09535522276814266,D15,4.767661968830879,-0.03821592974114017,D15,4.767661968830879,D18,4.690633509967172,D16,4.680824154738473,0.07702845886370735,0.009809355228698635,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5100,2,2,early,前期,2,High,0,Low,0,Normal,0,Normal,A02,0.05316506177540329,A04,1.0,D15,-0.022508143059170618,A02,4.413335675202637,0.05316506177540329,A02,4.413335675202637,A03,4.411259415726222,A10,4.41101217348501,0.00207625947641521,0.00024724224121186467,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5101,2,2,early,前期,2,High,0,Low,0,Normal,1,CounterReady,A02,0.04670306211008013,A04,1.0,D15,-0.022508143059170618,A02,4.406924632557974,0.04670306211008013,A02,4.406924632557974,A01,4.405409596812245,A03,4.404655528919613,0.0015150357457294206,0.0007540678926316602,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5102,2,2,early,前期,2,High,0,Low,1,Recover,0,Normal,D15,-0.022508143059170618,D19,0.0,D16,-0.038321244885070944,D15,4.411403587352736,-0.022508143059170618,D15,4.411403587352736,D16,4.378034635291548,D14,4.362961257578025,0.033368952061188395,0.015073377713522795,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5103,2,2,early,前期,2,High,0,Low,1,Recover,1,CounterReady,D15,-0.022508143059170618,D19,0.0,D16,-0.038321244885070944,D15,4.411403587352736,-0.022508143059170618,D15,4.411403587352736,D16,4.378034635291548,D14,4.362961257578025,0.033368952061188395,0.015073377713522795,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5104,2,2,early,前期,2,High,1,Mid,0,Normal,0,Normal,A02,0.053433083836277276,A04,1.0,D15,-0.02785344890394867,A02,4.383905346114577,0.053433083836277276,A02,4.383905346114577,A03,4.381897555214021,A10,4.3818032551772355,0.002007790900556472,9.430003678545518e-05,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5105,2,2,early,前期,2,High,1,Mid,0,Normal,1,CounterReady,A02,0.0469764446121716,A04,1.0,D15,-0.021538315687910314,A02,4.377506498685782,0.0469764446121716,A02,4.377506498685782,A04,4.375885989711421,A01,4.3757914128880415,0.0016205089743612788,9.45768233791e-05,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5106,2,2,early,前期,2,High,1,Mid,1,Recover,0,Normal,D15,-0.02785344890394867,D19,0.0,D16,-0.07678705873371483,D15,4.426860842594152,-0.02785344890394867,D15,4.426860842594152,D16,4.353836557025913,D18,4.34860134959735,0.07302428556823948,0.005235207428563093,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5107,2,2,early,前期,2,High,1,Mid,1,Recover,1,CounterReady,D15,-0.021538315687910314,D19,0.0,D16,-0.07332800635146042,D15,4.433175975810191,-0.021538315687910314,D15,4.433175975810191,D16,4.357295609408167,D18,4.34860134959735,0.075880366402024,0.008694259810817506,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5108,2,2,early,前期,2,High,2,High,0,Normal,0,Normal,A02,0.053433083836277276,A04,1.0,D15,-0.032288759397575154,A02,4.372046521664767,0.053433083836277276,A02,4.372046521664767,A03,4.3700359469725685,A10,4.369925730458978,0.0020105746921981194,0.00011021651359044426,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5109,2,2,early,前期,2,High,2,High,0,Normal,1,CounterReady,A02,0.0469764446121716,A04,1.0,D15,-0.02611433694657718,A02,4.365646841016096,0.0469764446121716,A02,4.365646841016096,A04,4.363947469711958,A01,4.363937828019038,0.0016993713041379976,9.641692919615252e-06,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
5110,2,2,early,前期,2,High,2,High,1,Recover,0,Normal,D15,-0.032288759397575154,D19,0.0,D16,-0.08201874232709232,D15,4.411378951503779,-0.032288759397575154,D15,4.411378951503779,D16,4.337654258800273,D18,4.33520250568106,0.07372469270350557,0.002451753119212974,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5111,2,2,early,前期,2,High,2,High,1,Recover,1,CounterReady,D15,-0.02611433694657718,D19,0.0,D16,-0.0785126091822998,D15,4.417553373954777,-0.02611433694657718,D15,4.417553373954777,D16,4.341160391945065,D18,4.33520250568106,0.07639298200971201,0.005957886264004841,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5112,2,3,early,前期,0,Low,0,Low,0,Normal,0,Normal,A02,0.0538039899236329,A04,1.0,D05,-0.06513168344337411,A02,5.252252271741536,0.0538039899236329,A02,5.252252271741536,A03,5.249922584588082,A10,5.249378201520541,0.002329687153454607,0.0005443830675408989,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
5113,2,3,early,前期,0,Low,0,Low,0,Normal,1,CounterReady,A02,0.04731863832290556,A04,1.0,D05,-0.06513168344337411,A02,5.2458413475250225,0.04731863832290556,A02,5.2458413475250225,A01,5.244281937792244,A03,5.243298750814587,0.0015594097327786827,0.0009831869776570912,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
5114,2,3,early,前期,0,Low,0,Low,1,Recover,0,Normal,D15,0.0499765626258781,D19,0.0,D16,0.015193081740643585,D15,5.233097350964217,0.0499765626258781,D15,5.233097350964217,D16,5.197650044212514,D14,5.1683514662744106,0.03544730675170271,0.02929857793810342,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
5115,2,3,early,前期,0,Low,0,Low,1,Recover,1,CounterReady,D15,0.0499765626258781,D19,0.0,D16,0.015193081740643585,D15,5.233097350964217,0.0499765626258781,D15,5.233097350964217,D16,5.197650044212514,D14,5.1683514662744106,0.03544730675170271,0.02929857793810342,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
