state_index,score_diff,time_step,time_phase,health_my,health_opp,recovery_lock,counter_ready,top1_action_id,top1_q,top2_action_id,top2_q,top3_action_id,top3_q,q_gap_12,q_gap_23
4381,1,2,early,2,0,0,1,A02,4.375099215298535,A01,4.374049314094576,A03,4.372613222534842,0.0010499012039586475,0.0014360915597340096
4382,1,2,early,2,0,1,0,D15,4.274560055675031,D16,4.251812295337482,D14,4.223338347022058,0.022747760337549217,0.028473948315423492
4383,1,2,early,2,0,1,1,D15,4.274560055675031,D16,4.251812295337482,D14,4.223338347022058,0.022747760337549217,0.028473948315423492
4384,1,2,early,2,1,0,0,A02,4.378101526787348,A03,4.3758613912045075,A01,4.375197336075641,0.00224013558284053,0.0006640551288663588
4385,1,2,early,2,1,0,1,A02,4.371646522983789,A01,4.370517935762286,A03,4.369220222237109,0.0011285872215029968,0.0012977135251768246
4386,1,2,early,2,1,1,0,D15,4.263635293436422,D16,4.2034217558683125,D14,4.186359514263162,0.06021353756810921,0.01706224160515024
4387,1,2,early,2,1,1,1,D15,4.269950426652461,D16,4.206880808250567,D14,4.186359514263162,0.06306961840189373,0.020521293987404654
4388,1,2,early,2,2,0,0,A02,4.375015954277175,A03,4.372792764920962,A01,4.372151664611859,0.00222318935621324,0.0006411003091031375
4389,1,2,early,2,2,0,1,A02,4.368557951725779,A01,4.367454395800625,A03,4.366148947557845,0.0011035559251544313,0.001305448242779228
4390,1,2,early,2,2,1,0,D15,4.254214355291909,D16,4.1927282341513665,D14,4.178976525357338,0.061486121140542416,0.013751708794028872
4391,1,2,early,2,2,1,1,D15,4.260388777742907,D16,4.196234367296158,D14,4.178976525357338,0.06415441044674886,0.01725784193882074
4392,1,3,early,0,0,0,0,A02,4.685310333993144,A03,4.682401566328895,A10,4.68194168047088,0.002908767664248302,0.00045988585801559623
4393,1,3,early,0,0,0,1,A02,4.678986401244334,A01,4.676946334062036,A03,4.675853076394107,0.0020400671822979888,0.001093257667928782
4394,1,3,early,0,0,1,0,D15,4.6177279094128245,D16,4.581238816684205,D14,4.548698424847213,0.03648909272861989,0.03254039183699131
4395,1,3,early,0,0,1,1,D15,4.6177279094128245,D16,4.581238816684205,D14,4.548698424847213,0.03648909272861989,0.03254039183699131
4396,1,3,early,0,1,0,0,A02,4.703012546038815,A03,4.699899170274085,A10,4.699560250036148,0.003113375764730364,0.0003389202379366907
4397,1,3,early,0,1,0,1,A02,4.696720254829982,A01,4.694460819440752,A03,4.693378313710705,0.0022594353892300134,0.0010825057300474228
4398,1,3,early,0,1,1,0,D15,4.698715408845079,D16,4.602715280195584,D14,4.556698202201304,0.0960001286494947,0.04601707799428034
4399,1,3,early,0,1,1,1,D15,4.705030542061117,D16,4.606174332577838,D14,4.556698202201304,0.09885620948327833,0.049476130376534755
4400,1,3,early,0,2,0,0,A02,4.699671183639523,A03,4.696607234724849,A10,4.696225038306871,0.0030639489146739862,0.00038219641797798687
4401,1,3,early,0,2,0,1,A02,4.6933748733812335,A01,4.691085888417,A03,4.6900833352546485,0.002288984964233798,0.0010025531623512052
4402,1,3,early,0,2,1,0,D15,4.686002518687625,D16,4.590148187111789,D14,4.548233171007052,0.09585433157583534,0.04191501610473747
4403,1,3,early,0,2,1,1,D15,4.692176941138623,D16,4.593654320256581,D14,4.548233171007052,0.09852262088204178,0.045421149249529336
4404,1,3,early,1,0,0,0,A02,4.602871309888915,A03,4.600049166680429,A01,4.599254255987671,0.002822143208486061,0.0007949106927576111
4405,1,3,early,1,0,0,1,A02,4.596494710282672,A01,4.595058130850299,A03,4.593478119871537,0.001436579432372298,0.0015800109787624805
4406,1,3,early,1,0,1,0,D15,4.483288662924166,D16,4.456701245417204,D14,4.432064635462948,0.026587417506962474,0.024636609954256095
4407,1,3,early,1,0,1,1,D15,4.483288662924166,D16,4.456701245417204,D14,4.432064635462948,0.026587417506962474,0.024636609954256095
4408,1,3,early,1,1,0,0,A02,4.606683256155092,A03,4.603837237694886,A10,4.602977676227751,0.0028460184602057126,0.0008595614671351726
4409,1,3,early,1,1,0,1,A02,4.6003186294259395,A01,4.598736043666694,A03,4.59727709180283,0.001582585759245525,0.001458951863863689
4410,1,3,early,1,1,1,0,D15,4.510791167121708,D16,4.435500404806279,D14,4.410131656162789,0.07529076231542842,0.02536874864349059
4411,1,3,early,1,1,1,1,D15,4.517106300337746,D16,4.438959457188534,D14,4.410131656162789,0.07814684314921205,0.028827801025745003
4412,1,3,early,1,2,0,0,A02,4.60310630454608,A03,4.600286196807038,A10,4.599405480832003,0.002820107739042399,0.0008807159750352511
4413,1,3,early,1,2,0,1,A02,4.596738980872295,A01,4.59515628621046,A03,4.593723847642558,0.0015826946618346938,0.0014324385679023166
4414,1,3,early,1,2,1,0,D15,4.499632874942475,D16,4.423757220795234,D14,4.401804643877474,0.07587565414724118,0.021952576917759536
4415,1,3,early,1,2,1,1,D15,4.505807297393473,D16,4.427263353940027,D14,4.401804643877474,0.07854394345344673,0.025458710062552292
4416,1,3,early,2,0,0,0,A02,4.5556602308731025,A03,4.553362133669657,A01,4.552822544895574,0.00229809720344587,0.0005395887740826666
4417,1,3,early,2,0,0,1,A02,4.549206168165124,A01,4.548160345300273,A03,4.546721103175747,0.0010458228648513312,0.0014392421245261744
4418,1,3,early,2,0,1,0,D15,4.445114201544159,D16,4.422355319434793,D14,4.393583416903724,0.022758882109366496,0.028771902531069316
4419,1,3,early,2,0,1,1,D15,4.445114201544159,D16,4.422355319434793,D14,4.393583416903724,0.022758882109366496,0.028771902531069316
4420,1,3,early,2,1,0,0,A02,4.552080993169281,A03,4.549845406789382,A01,4.549189355961259,0.0022355863798990683,0.0006560508281232558
4421,1,3,early,2,1,0,1,A02,4.545624968842554,A01,4.544503424111185,A03,4.5432033707621065,0.0011215447313688287,0.001300053349078567
4422,1,3,early,2,1,1,0,D15,4.433011113969545,D16,4.37275767961349,D14,4.355484141595622,0.06025343435605546,0.017273538017867907
4423,1,3,early,2,1,1,1,D15,4.439326247185584,D16,4.376216731995744,D14,4.355484141595622,0.06310951518983998,0.02073259040012232
4424,1,3,early,2,2,0,0,A02,4.548994680675782,A03,4.5467770907196545,A01,4.546145887112356,0.0022175899561274193,0.0006312036072984029
4425,1,3,early,2,2,0,1,A02,4.542535446589621,A01,4.541440857299517,A03,4.540132218285012,0.0010945892901039755,0.0013086390145051752
4426,1,3,early,2,2,1,0,D15,4.423435956168152,D16,4.361911124818029,D14,4.347988598299802,0.06152483135012332,0.01392252651822723
4427,1,3,early,2,2,1,1,D15,4.4296103786191505,D16,4.365417257962821,D14,4.347988598299802,0.06419312065632976,0.017428659663019097
4428,1,4,early,0,0,0,0,A02,4.866800609559908,A03,4.8638265339941205,A10,4.863377756881251,0.0029740755657874374,0.00044877711286961386
4429,1,4,early,0,0,0,1,A02,4.860486475063829,A01,4.858392017119968,A03,4.857286530385552,0.0020944579438610944,0.001105486734416239
4430,1,4,early,0,0,1,0,D15,4.795021636747876,D16,4.758431120064865,D14,4.725637088765927,0.03659051668301139,0.032794031298937654
4431,1,4,early,0,0,1,1,D15,4.795021636747876,D16,4.758431120064865,D14,4.725637088765927,0.03659051668301139,0.032794031298937654
4432,1,4,early,0,1,0,0,A02,4.8837448771847445,A03,4.880552863091928,A10,4.880232261912357,0.003192014092816109,0.0003206011795713337
4433,1,4,early,0,1,0,1,A02,4.877464217467377,A01,4.875141772746735,A03,4.874042062727819,0.002322444720642025,0.001099710018916511
4434,1,4,early,0,1,1,0,D15,4.877767084879158,D16,4.780342069941029,D14,4.732019321769989,0.09742501493812927,0.04832274817104043
4435,1,4,early,0,1,1,1,D15,4.884082218095196,D16,4.7838011223232835,D14,4.732019321769989,0.10028109577191291,0.05178180055329484
4436,1,4,early,0,2,0,0,A02,4.880442767666361,A03,4.877303403408426,A10,4.876937273315812,0.003139364257934929,0.0003661300926145472
4437,1,4,early,0,2,0,1,A02,4.87415778303418,A01,4.871804737098166,A03,4.87078931827289,0.002353045936014375,0.0010154188252755603
4438,1,4,early,0,2,1,0,D15,4.864755123039342,D16,4.767601845348356,D14,4.723448180045821,0.09715327769098625,0.044153665302534506
4439,1,4,early,0,2,1,1,D15,4.87092954549034,D16,4.771107978493148,D14,4.723448180045821,0.09982156699719269,0.047659798447326374
4440,1,4,early,1,0,0,0,A02,4.784833068940183,A03,4.781981330294624,A01,4.781170753237974,0.002851738645559543,0.000810577056649997
4441,1,4,early,1,0,0,1,A02,4.778460748303834,A01,4.777001366622193,A03,4.7754140011120025,0.0014593816816406147,0.0015873655101907858
4442,1,4,early,1,0,1,0,D15,4.6612288736978345,D16,4.634591250017525,D14,4.609660892743239,0.026637623680309197,0.024930357274286052
4443,1,4,early,1,0,1,1,D15,4.6612288736978345,D16,4.634591250017525,D14,4.609660892743239,0.026637623680309197,0.024930357274286052
4444,1,4,early,1,1,0,0,A02,4.788161091054081,A03,4.785282427770266,A10,4.78442423325622,0.0028786632838153636,0.0008581945140457847
4445,1,4,early,1,1,0,1,A02,4.781801076161637,A01,4.780194275081577,A03,4.7787262887619635,0.0016068010800598387,0.0014679863196134235
4446,1,4,early,1,1,1,0,D15,4.688687526222711,D16,4.612758538371642,D14,4.58619710564935,0.07592898785106872,0.026561432722291833
4447,1,4,early,1,1,1,1,D15,4.695002659438749,D16,4.616217590753896,D14,4.58619710564935,0.07878506868485236,0.030020485104546246
4448,1,4,early,1,2,0,0,A02,4.784539625146444,A03,4.781688626318189,A10,4.780808624083232,0.0028509988282543475,0.0008800022349575443
4449,1,4,early,1,2,0,1,A02,4.778176719006576,A01,4.776570286738617,A03,4.775130120232403,0.0016064322679589793,0.0014401665062147018
4450,1,4,early,1,2,1,0,D15,4.67730601634385,D16,4.600838373294279,D14,4.5777380901420415,0.07646764304957099,0.02310028315223711
4451,1,4,early,1,2,1,1,D15,4.683480438794848,D16,4.604344506439071,D14,4.5777380901420415,0.07913593235577654,0.026606416297029867
4452,1,4,early,2,0,0,0,A02,4.738959188914051,A03,4.736661917502684,A01,4.736129114065765,0.002297271411366708,0.0005328034369194157
4453,1,4,early,2,0,0,1,A02,4.732504611381467,A01,4.731463668448869,A03,4.7300204498824465,0.0010409429325974884,0.0014432185664228214
4454,1,4,early,2,0,1,0,D15,4.624477981670155,D16,4.601715369506105,D14,4.572609799105897,0.0227626121640494,0.029105570400208336
4455,1,4,early,2,0,1,1,D15,4.624477981670155,D16,4.601715369506105,D14,4.572609799105897,0.0227626121640494,0.029105570400208336
4456,1,4,early,2,1,0,0,A02,4.735277893922046,A03,4.733047049860645,A01,4.7324006338502285,0.0022308440614002834,0.0006464160104169281
4457,1,4,early,2,1,0,1,A02,4.728820714928285,A01,4.727707321298506,A03,4.726404031705499,0.00111339362977958,0.001303289593006518
4458,1,4,early,2,1,1,0,D15,4.611087938269148,D16,4.55079890436614,D14,4.533294160832606,0.06028903390300844,0.01750474353353404
4459,1,4,early,2,1,1,1,D15,4.617403071485187,D16,4.554257956748394,D14,4.533294160832606,0.06314511473679296,0.020963795915788452
4460,1,4,early,2,2,0,0,A02,4.732202131405711,A03,4.729990400502725,A01,4.729370862429537,0.0022117309029860976,0.0006195380731881528
4461,1,4,early,2,2,0,1,A02,4.725741517402504,A01,4.724657140177111,A03,4.723344345201291,0.0010843772253927852,0.001312794975820708
4462,1,4,early,2,2,1,0,D15,4.6013547869803215,D16,4.539794837833912,D14,4.525684921093338,0.06155994914640939,0.01410991674057449
4463,1,4,early,2,2,1,1,D15,4.60752920943132,D16,4.543300970978704,D14,4.525684921093338,0.06422823845261583,0.01761604988536636
4464,1,5,early,0,0,0,0,A02,5.057328975946775,A03,5.054285602084529,A10,5.053848525826227,0.003043373862245957,0.00043707625830169405
4465,1,5,early,0,0,0,1,A02,5.051025239076196,A01,5.048873077060674,A03,5.047754603922579,0.002152162015522485,0.0011184731380948776
4466,1,5,early,0,0,1,0,D15,4.981030927210713,D16,4.944331521313137,D14,4.9112630862103765,0.036699405897576476,0.03306843510276014
4467,1,5,early,0,0,1,1,D15,4.981030927210713,D16,4.944331521313137,D14,4.9112630862103765,0.036699405897576476,0.03306843510276014
4468,1,5,early,0,1,0,0,A02,5.073377983078278,A03,5.070102402118234,A10,5.069801002275853,0.003275580960043989,0.00030139984238086726
4469,1,5,early,0,1,0,1,A02,5.067109686598123,A01,5.064720298714757,A03,5.0636022906920015,0.0023893878833654014,0.0011180080227557454
4470,1,5,early,0,1,1,0,D15,5.06542158781188,D16,4.966470013071308,D14,4.9156828069001595,0.09895157474057203,0.05078720617114829
4471,1,5,early,0,1,1,1,D15,5.071736721027918,D16,4.969929065453562,D14,4.9156828069001595,0.10180765557435567,0.054246258553402704
4472,1,5,early,0,2,0,0,A02,5.070133423310726,A03,5.06691397291891,A10,5.066564639358531,0.0032194503918159256,0.00034933356037925023
4473,1,5,early,0,2,0,1,A02,5.063860468139556,A01,5.061439417372831,A03,5.060410312072928,0.0024210507667241643,0.0010291052999038541
4474,1,5,early,0,2,1,0,D15,5.052107635358738,D16,4.953562488657248,D14,4.907017936054254,0.09854514670149062,0.046544552602993505
4475,1,5,early,0,2,1,1,D15,5.058282057809737,D16,4.95706862180204,D14,4.907017936054254,0.10121343600769706,0.05005068574778537
4476,1,5,early,1,0,0,0,A02,4.976150825764965,A03,4.9732673010537445,A01,4.972441295250857,0.002883524711220886,0.0008260058028870532
4477,1,5,early,1,0,0,1,A02,4.969782999618057,A01,4.968299993266335,A03,4.9667038769658545,0.0014830063517221603,0.0015961163004805101
4478,1,5,early,1,0,1,0,D15,4.848111547615811,D16,4.821431973020943,D14,4.796170313623057,0.02667957459486736,0.02526165939788605
4479,1,5,early,1,0,1,1,D15,4.848111547615811,D16,4.821431973020943,D14,4.796170313623057,0.02667957459486736,0.02526165939788605
4480,1,5,early,1,1,0,0,A02,4.978953036175855,A03,4.976039228484449,A10,4.97518123229067,0.002913807691405701,0.0008579961937789093
4481,1,5,early,1,1,0,1,A02,4.972597860927393,A01,4.970966065549183,A03,4.969487294717148,0.0016317953782101213,0.0014787708320351811
4482,1,5,early,1,1,1,0,D15,4.875393184299754,D16,4.798800876936542,D14,4.770951721812458,0.07659230736321199,0.027849155124084035
4483,1,5,early,1,1,1,1,D15,4.881708317515792,D16,4.802259929318796,D14,4.770951721812458,0.07944838819699562,0.03130820750633845
4484,1,5,early,1,2,0,0,A02,4.975294695642028,A03,4.972410427300746,A10,4.971529946217004,0.0028842683412824144,0.0008804810837421684
4485,1,5,early,1,2,0,1,A02,4.968936421726672,A01,4.967305524046723,A03,4.965855951387145,0.0016308976799486175,0.0014495726595775693
4486,1,5,early,1,2,1,0,D15,4.863782569442676,D16,4.786699778050897,D14,4.762360651454516,0.07708279139177865,0.024339126596380822
4487,1,5,early,1,2,1,1,D15,4.869956991893674,D16,4.79020591119569,D14,4.762360651454516,0.0797510806979842,0.027845259741173578
4488,1,5,early,2,0,0,0,A02,4.931939017556838,A03,4.929642531882148,A01,4.92911792748124,0.002296485674689208,0.0005246044009084017
4489,1,5,early,2,0,0,1,A02,4.925483832388418,A01,4.924448653557909,A03,4.9230005473148815,0.0010351788305085208,0.0014481062430276026
4490,1,5,early,2,0,1,0,D15,4.813104026963116,D16,4.790345833207474,D14,4.760867449229744,0.022758193755642253,0.029478383977729727
4491,1,5,early,2,0,1,1,D15,4.813104026963116,D16,4.790345833207474,D14,4.760867449229744,0.022758193755642253,0.029478383977729727
4492,1,5,early,2,1,0,0,A02,4.928185785170106,A03,4.925959888150938,A01,4.925324903256988,0.002225897019167533,0.0006349848939501967
4493,1,5,early,2,1,0,1,A02,4.921727304568244,A01,4.920623280115032,A03,4.919315761789194,0.0011040244532125598,0.0013075183258379752
4494,1,5,early,2,1,1,0,D15,4.798309858296379,D16,4.737989828903163,D14,4.7202322009555475,0.06032002939321579,0.017757627947615262
4495,1,5,early,2,1,1,1,D15,4.8046249915124175,D16,4.741448881285417,D14,4.7202322009555475,0.06317611022700031,0.021216680329869675
4496,1,5,early,2,2,0,0,A02,4.925133226888369,A03,4.922927630504112,A01,4.922321702439584,0.0022055963842575466,0.0006059280645276388
4497,1,5,early,2,2,0,1,A02,4.918671070832662,A01,4.917598270093132,A03,4.9162802526735945,0.0010728007395304218,0.0013180174195372985
4498,1,5,early,2,2,1,0,D15,4.788414958902708,D16,4.726823712703112,D14,4.712508305141215,0.06159124619959577,0.014315407561896976
4499,1,5,early,2,2,1,1,D15,4.794589381353706,D16,4.730329845847904,D14,4.712508305141215,0.06425953550580221,0.017821540706688843
4500,1,6,mid,0,0,0,0,A02,5.257339704775626,A03,5.254222798315151,A10,5.253798028412559,0.003116906460475022,0.0004247699025921037
4501,1,6,mid,0,0,0,1,A02,5.2510470017199,A01,5.24883362244177,A03,5.24770135660728,0.002213379278129146,0.0011322658344905534
4502,1,6,mid,0,0,1,0,D15,5.176174375343359,D16,5.139357392128631,D14,5.105992949254711,0.03681698321472737,0.033364442873920375
4503,1,6,mid,0,0,1,1,D15,5.176174375343359,D16,5.139357392128631,D14,5.105992949254711,0.03681698321472737,0.033364442873920375
4504,1,6,mid,0,1,0,0,A02,5.27234193883321,A03,5.26897753981991,A10,5.268696256217223,0.003364399013300101,0.00028128360268731
4505,1,6,mid,0,1,0,1,A02,5.266086785356522,A01,5.263626267839882,A03,5.262488791581936,0.002460517516639449,0.001137476257945913
4506,1,6,mid,0,1,1,0,D15,5.262065094223269,D16,5.16147761161976,D14,5.108054268484498,0.10058748260350914,0.05342334313526198
4507,1,6,mid,0,1,1,1,D15,5.268380227439307,D16,5.164936664002014,D14,5.108054268484498,0.10344356343729277,0.05688239551751639
4508,1,6,mid,0,2,0,0,A02,5.26917566572587,A03,5.2658711657985915,A10,5.265539391525213,0.003304499927278215,0.0003317742733788265
4509,1,6,mid,0,2,0,1,A02,5.2629154881831575,A01,5.260422239955856,A03,5.259378577635155,0.002493248227301237,0.0010436623207015217
4510,1,6,mid,0,2,1,0,D15,5.248448073494424,D16,5.148412305491493,D14,5.0993114182455574,0.10003576800293068,0.04910088724593553
4511,1,6,mid,0,2,1,1,D15,5.254622495945422,D16,5.151918438636285,D14,5.0993114182455574,0.10270405730913712,0.0526070203907274
4512,1,6,mid,1,0,0,0,A02,5.177307013416715,A03,5.174389354556228,A01,5.173548251536301,0.0029176588604871156,0.000841103019926237
4513,1,6,mid,1,0,0,1,A02,5.170943907424182,A01,5.169436443608085,A03,5.167830031874489,0.001507463816097676,0.0016064117335954364
4514,1,6,mid,1,0,1,0,D15,5.044380082401194,D16,5.017667363876781,D14,4.992033892052495,0.026712718524413148,0.025633471824285436
4515,1,6,mid,1,0,1,1,D15,5.044380082401194,D16,5.017667363876781,D14,4.992033892052495,0.026712718524413148,0.025633471824285436
4516,1,6,mid,1,1,0,0,A02,5.1795390703479365,A03,5.176587431095245,A10,5.175728341132144,0.0029516392526911517,0.000859089963101134
4517,1,6,mid,1,1,0,1,A02,5.173188972737719,A01,5.171531399115101,A03,5.170039909835758,0.0016575736226185356,0.0014914892793429502
4518,1,6,mid,1,1,1,0,D15,5.071333133296281,D16,4.994054173408017,D14,4.964811691269362,0.07727895988826372,0.029242482138655213
4519,1,6,mid,1,1,1,1,D15,5.077648266512319,D16,4.9975132257902715,D14,4.964811691269362,0.08013504072204736,0.032701534520909625
4520,1,6,mid,1,2,0,0,A02,5.175852552289349,A03,5.172932457074271,A10,5.172050185985359,0.002920095215078078,0.0008822710889120344
4521,1,6,mid,1,2,0,1,A02,5.169499134653375,A01,5.167843041894776,A03,5.16638220661528,0.0016560927585986818,0.001460835279496031
4522,1,6,mid,1,2,1,0,D15,5.0594881378857135,D16,4.98176931178229,D14,4.956089383243798,0.07771882610342384,0.02567992853849166
4523,1,6,mid,1,2,1,1,D15,5.065662560336712,D16,4.985275444927082,D14,4.956089383243798,0.0803871154096294,0.029186061683284414
4524,1,6,mid,2,0,0,0,A02,5.135115336135863,A03,5.132819592940047,A01,5.132304746238682,0.002295743195816158,0.0005148467013649238
4525,1,6,mid,2,0,0,1,A02,5.128659440986597,A01,5.127631001972989,A03,5.1261770033837415,0.0010284390136083843,0.0014539985892474405
